episode,epsilon,time,car_avg,car_min,car_max,her_avg,her_min,her_max
1,0,4.563000440597534,-0.09212796512729869,-100,10,-0.027923068651874248,-100,10
2,1,9.054902076721191,-0.07464484469103198,-100,100,-0.10544097045697287,-100,10
3,0.8,9.723900079727173,0.21186795970046848,-1.151855719115448,100,-1.119773565880777,-100,10
4,0.6400000000000001,13.8928701877594,-0.08017419888427181,-100,10,-0.02697085780931121,-100,10
5,0.5120000000000001,18.0236759185791,-0.08502071942138922,-100,10,-0.0053811446536659365,-100,10
6,0.40960000000000013,22.334023475646973,-0.09334752805596165,-100,10,-0.01527664121239449,-100,10
7,0.32768000000000014,26.382025718688965,-0.09066266446873344,-100,100,-0.03242438520437412,-100,10
8,0.2621440000000001,30.80502462387085,-0.10535233335235619,-100,10,0.014001785358262143,-100,10
9,0.2097152000000001,33.923022747039795,-0.058567760705273066,-100,100,-0.1760721039245301,-100,10
10,0.1677721600000001,39.617024183273315,-0.0674579739869929,-100,10,-0.03967624277534566,-100,100
11,0.13421772800000006,44.0620379447937,-0.09228855764954969,-100,100,-0.0021218850239025622,-100,10
12,0.10737418240000006,47.460021018981934,-0.08599170831818845,-100,100,-0.21082843226727274,-100,10
13,0.08589934592000005,51.99646854400635,-0.060754667593285884,-100,10,-0.08371835591171727,-100,10
14,0.06871947673600004,55.23646926879883,-0.09992249002212551,-100,100,0.029204566097340456,-100,10
15,0.054975581388800036,59.74946618080139,-0.08485145074545182,-100,100,-0.04450072880072979,-100,10
16,0.043980465111040035,64.01946806907654,-0.0844364705894015,-100,100,-0.04720098503319114,-100,10
17,0.03518437208883203,67.80248475074768,-0.05906841378813128,-100,100,-0.15469865174106728,-100,10
18,0.028147497671065627,71.7024667263031,-0.08500093098080065,-100,100,-0.12026206238607501,-100,10
19,0.022517998136852502,76.46347141265869,-0.09049341485939116,-100,100,-0.009933907086476679,-100,10
20,0.018014398509482003,80.51746821403503,-0.08188688302294568,-100,100,-0.09285358893308265,-100,10
21,0.014411518807585602,83.83746647834778,-0.11317197995664816,-100,100,0.05637411724287322,-100,100
22,0.011529215046068483,88.94047546386719,-0.07401377464616314,-100,100,-0.08987347764303996,-100,100
23,1,90.73846650123596,0.03987217104735617,-1.1,100,-0.3337240432627434,-100,10
24,0.8,96.14947175979614,-0.07603564896218362,-100,10,-0.00770375406988853,-100,100
25,0.6400000000000001,99.40146732330322,-0.08521816036721461,-100,100,-0.19396137752893394,-100,10
26,0.5120000000000001,103.47446966171265,-0.09012254418100889,-100,100,-0.04237159181772231,-100,10
27,0.40960000000000013,107.341468334198,-0.07702058441077078,-100,100,-0.04992183333783384,-100,100
28,0.32768000000000014,111.4794704914093,-0.08442252890911911,-100,100,-0.1035474147627653,-100,10
29,0.2621440000000001,115.72747468948364,-0.08852557700126847,-100,100,-0.028224135909839233,-100,10
30,0.2097152000000001,120.34046721458435,-0.08049049479088505,-100,100,-0.13255131792595554,-100,10
31,0.1677721600000001,124.58446764945984,-0.03237312160459969,-100,100,-0.08538224077727215,-100,100
32,0.13421772800000006,128.67247128486633,-0.10402464675610466,-100,100,0.016456984473956108,-100,10
33,0.10737418240000006,134.07546710968018,-0.08590376646432861,-100,10,0.023750548330116018,-100,10
34,0.08589934592000005,138.13147521018982,-0.05984301569708477,-100,100,-0.1485316399925281,-100,10
35,0.06871947673600004,141.90346837043762,-0.10608601334743441,-100,100,0.04983166715030095,-100,100
36,0.054975581388800036,146.44046545028687,-0.0951646093421882,-100,10,0.036143728880687905,-100,10
37,0.043980465111040035,151.45047616958618,-0.10252504994672101,-100,10,0.0397984159249812,-100,10
38,0.03518437208883203,156.32647109031677,-0.06757255067637058,-100,100,-0.09085163890897771,-100,100
39,0.028147497671065627,162.6374752521515,-0.0643021042973165,-100,10,-0.02882770127570686,-100,100
40,0.022517998136852502,166.55346632003784,-0.0808397287188602,-100,100,-0.13686070711817525,-100,10
41,0.018014398509482003,170.12747931480408,-0.06990445818567542,-100,100,-0.2038276921829328,-100,10
42,0.014411518807585602,174.39148116111755,-0.08820040667457522,-100,100,-0.08690839150209446,-100,10
43,0.011529215046068483,178.43749284744263,-0.0940798214190554,-100,100,-0.059325911048024434,-100,10
44,1,182.89347577095032,-0.08897427694746303,-100,10,-0.0021413750289895244,-100,10
45,0.8,187.8864665031433,-0.08353277855981414,-100,10,-0.06642763824889696,-100,10
46,0.6400000000000001,190.99146604537964,-0.09585623700250104,-100,100,-0.31940692945705423,-100,10
47,0.5120000000000001,197.03746700286865,-0.078683372341215,-100,10,-0.034681801898140414,-100,10
48,0.40960000000000013,199.6454668045044,-0.015596765245833958,-100,100,-0.331735393189507,-100,10
49,0.32768000000000014,204.80947136878967,-0.07676453555109455,-100,10,-0.04133890083164854,-100,10
50,0.2621440000000001,210.20946598052979,-0.08317152564536356,-100,10,-0.005211454446439448,-100,100
51,0.2097152000000001,214.24525833129883,-0.07830613480087875,-100,100,-0.048941549562739856,-100,10
52,0.1677721600000001,218.1419322490692,-0.08957134665872017,-100,100,-0.030169109669647715,-100,10
53,0.13421772800000006,221.6259322166443,-0.09017918362445736,-100,100,-0.0911128846558299,-100,10
54,0.10737418240000006,225.1819188594818,-0.08753580818779785,-100,10,-0.034518858580216916,-100,10
55,0.08589934592000005,227.77191925048828,-0.02902121054850608,-100,100,-0.25514207706954395,-100,10
56,0.06871947673600004,231.53192234039307,-0.07043549927963043,-100,10,-0.11398745533989907,-100,10
57,0.054975581388800036,234.8751118183136,-0.07944823860934021,-100,10,-0.1200364624502563,-100,10
58,0.043980465111040035,237.47303581237793,-0.03445916326280256,-100,100,-0.17676806975526513,-100,10
59,0.03518437208883203,241.9460027217865,-0.07858308795794842,-100,10,-0.0575649740606081,-100,10
60,0.028147497671065627,246.25042867660522,-0.085077342140943,-100,10,-0.08280498600770136,-100,10
61,0.022517998136852502,249.45075130462646,-0.09156018947103774,-100,100,-0.2093359115192028,-100,10
62,0.018014398509482003,253.7000765800476,-0.09900954111036647,-100,10,0.0298458424056782,-100,100
63,0.014411518807585602,257.17608857154846,-0.0820341958635247,-100,100,-0.15370076133911334,-100,10
64,0.011529215046068483,260.5600883960724,-0.07775590806997522,-100,100,-0.15557994947588263,-100,10
65,1,263.48608779907227,-0.10999906979408502,-100,100,0.01779747015387746,-100,10
66,0.8,265.2494807243347,0.039084160742438666,-1.2459586238586127,100,-0.22992020055379625,-100,10
67,0.6400000000000001,269.1040782928467,-0.0902136620026914,-100,10,-0.01980296675854698,-100,10
68,0.5120000000000001,273.4050784111023,-0.08577295253850811,-100,100,-0.06335213577909765,-100,10
69,0.40960000000000013,276.95959091186523,-0.08233054152942205,-100,100,-0.05637071963078589,-100,10
70,0.32768000000000014,280.8195927143097,-0.07280485868571485,-100,100,-0.07548246011216356,-100,10
71,0.2621440000000001,284.47059297561646,-0.08508242776052587,-100,100,-0.008065255001136027,-100,10
72,0.2097152000000001,288.43463158607483,-0.07274839469339794,-100,10,-0.10905369861888362,-100,10
73,0.1677721600000001,291.6926317214966,-0.0818589762459117,-100,100,-0.14649162901894583,-100,10
74,0.13421772800000006,293.49463081359863,0.03169830082899448,-0.2,100,-0.29658807274972654,-100,10
75,0.10737418240000006,298.10263419151306,-0.08213227057748948,-100,10,-0.009202431117491448,-100,100
76,0.08589934592000005,301.2136311531067,-0.03321730388426184,-100,10,-0.19741612480513268,-100,10
77,0.06871947673600004,307.0426330566406,-0.08860957850776927,-100,10,-0.017305935810908113,-100,10
78,0.054975581388800036,310.7916328907013,-0.08450447972604394,-100,100,-0.20139595661058668,-100,10
79,0.043980465111040035,313.1436343193054,0.03309418849861779,-0.9042579344040326,100,-0.21314944035425096,-100,10
80,0.03518437208883203,317.8066461086273,-0.07662210874720343,-100,100,-0.09787728318557223,-100,100
81,0.028147497671065627,320.60063886642456,-0.010249367623511434,-100,100,-0.22511204029896234,-100,10
82,0.022517998136852502,326.0756301879883,-0.0901097788477909,-100,10,-0.05253229982975472,-100,10
83,0.018014398509482003,330.807639837265,-0.07894870443451044,-100,100,-0.06644210651809936,-100,10
84,0.014411518807585602,334.8816316127777,-0.08234534310930217,-100,100,-0.013337547159967001,-100,10
85,0.011529215046068483,338.6616325378418,-0.06582212879108426,-100,100,-0.14002578940154553,-100,100
86,1,342.74663043022156,-0.09269851005086563,-100,100,-0.07566780329451829,-100,10
87,0.8,347.91563391685486,-0.06775531595557945,-100,10,-0.04890348147168295,-100,100
88,0.6400000000000001,351.8736310005188,-0.07080758593092935,-100,100,-0.05064704013994185,-100,100
89,0.5120000000000001,356.365026473999,-0.069484158468591,-100,100,-0.08015987887967527,-100,10
90,0.40960000000000013,358.18602776527405,0.06144685259099518,-0.5786232223412723,100,-0.37264133181666065,-100,10
91,0.32768000000000014,362.5580370426178,-0.08428558086340937,-100,10,-0.038030592529943695,-100,10
92,0.2621440000000001,370.1980278491974,-0.07311314788724732,-100,10,0.02712925098082383,-100,100
93,0.2097152000000001,371.21803188323975,0.14155728773908596,-0.2991095595138572,100,-0.9138417569256293,-100,0.1547633559841155
94,0.1677721600000001,373.7350399494171,0.008787294469214496,-100,100,-0.24913557138503167,-100,10
95,0.13421772800000006,379.32102727890015,-0.09245942936426597,-100,100,0.03993404861614249,-100,100
96,0.10737418240000006,384.4680263996124,-0.07434271508993764,-100,10,-0.01524889733346073,-100,100
97,0.08589934592000005,388.722026348114,-0.09449932223235036,-100,100,-0.04930937368128235,-100,10
98,0.06871947673600004,390.9821500778198,0.03848299965628804,-0.2658238876757489,100,-0.269939602730358,-100,10
99,0.054975581388800036,395.2840967178345,-0.09103645414188358,-100,100,-0.0005499461094263605,-100,10
100,0.043980465111040035,397.266095161438,0.04846080422569694,-0.9487856811245526,100,-0.3181414340695927,-100,10
101,0.03518437208883203,401.09709215164185,-0.0850412716345796,-100,100,-0.016814857881436888,-100,10
102,0.028147497671065627,405.1000921726227,-0.08346199283578432,-100,100,-0.11886465651208371,-100,10
103,0.022517998136852502,409.0817048549652,-0.07888189191688161,-100,100,-0.013475445316336869,-100,10
104,0.018014398509482003,413.61037731170654,-0.06611482815131531,-100,10,-0.05202161353004503,-100,100
105,0.014411518807585602,417.54361510276794,-0.08279468790192514,-100,10,-0.03794712562307204,-100,10
106,0.011529215046068483,421.41888308525085,-0.08094783593063548,-100,100,-0.03203207476837513,-100,10
107,1,425.60487818717957,-0.0928565350789842,-100,100,-0.07974235815878253,-100,10
108,0.8,429.9917540550232,-0.08245282121473745,-100,100,-0.021489072042917653,-100,100
109,0.6400000000000001,434.03606724739075,-0.08614737438924142,-100,100,0.036124718343017566,-100,100
110,0.5120000000000001,438.8936424255371,-0.08865669562561655,-100,10,0.055955968766715665,-100,100
111,0.40960000000000013,444.3146274089813,-0.07490186059513787,-100,10,0.004528564525121574,-100,100
112,0.32768000000000014,445.3236274719238,0.12703092504165964,-0.42173563757275867,100,-0.47277557706507317,-100,10
113,0.2621440000000001,446.31445384025574,0.06941353531769331,-1.0,100,-0.4623722808925297,-100,10
114,0.2097152000000001,447.29249715805054,0.08713683900543553,-1.2,100,-0.7713163104878595,-100,10
115,0.1677721600000001,451.8590862751007,-0.08004631016011468,-100,100,-0.0036620497626300304,-100,10
116,0.13421772800000006,455.09108781814575,-0.0782135439735334,-100,100,-0.029671814082387026,-100,100
117,0.10737418240000006,457.7154974937439,-0.04869610578995865,-100,100,-0.2171894437545762,-100,10
118,0.08589934592000005,462.1456604003906,-0.07217346855963609,-100,10,-0.04882794973737071,-100,10
119,0.06871947673600004,467.9907422065735,-0.0758838179690094,-100,10,0.0022574828865551877,-100,100
120,0.054975581388800036,471.667813539505,-0.08191078888908182,-100,100,-0.12296231069967767,-100,10
121,0.043980465111040035,475.57279872894287,-0.09134186384691442,-100,10,-0.0065587451393203985,-100,10
