episode,iterations,epsilon,time,car_avg,car_min,car_max,car_cumulative,car_reproductions,car_table_size,her_avg,her_min,her_max,her_cumulative,her_reproductions,her_table_size
36,1057,0.025031555049932444,32.030991315841675,-0.046266237360890534,-100,100,-78.79140222559658,1,1773,0.02184361240181114,-0.17220239827017725,10,23.06685469631256,0,2189
37,158,0.0225283995449392,31.686565399169922,0.4647374592048147,-1.4,100,109.21330291313146,1,1773,-2.303472077364401,-100,0.26485758700263706,-99.04929932666924,0,2190
38,1202,0.020275559590445278,32.63359808921814,-0.0031760557046630897,-0.2,10,-3.814442901300371,0,1774,-0.10348367449014564,-100,10,-79.16501098496141,0,2190
39,1292,0.01824800363140075,34.82694625854492,-0.05980554616097183,-100,10,-77.20896009381462,0,1775,0.06931497007139586,-1.1973214802184124,100,158.66196649342513,1,2190
40,1301,0.016423203268260675,33.70634460449219,-0.06286510684582113,-100,10,-81.72463889956747,0,1775,0.017815351677921785,-0.16913718794678423,10,23.15995718129832,0,2190
41,901,0.014780882941434608,36.40300011634827,-0.10537512545372851,-100,0.18115684201244608,-94.83761290835567,0,1775,0.1534457140708291,-0.16702679341135518,100,154.3663883552541,1,2190
42,1301,0.013302794647291147,48.39196062088013,-0.07057729849966352,-100,10,-91.75048804956258,0,1776,0.16307610175344384,-100,100,292.55852654567826,3,2205
43,902,0.011972515182562033,38.479732275009155,-0.10355658724577559,-100,0.15137624057605703,-92.26891923598605,0,1776,0.1396081794774721,-0.17637916693631484,100,135.0011095547155,1,2205
44,901,0.01077526366430583,38.719260931015015,-0.10982319421893591,-100,0.09870452048576617,-98.84087479704232,0,1776,0.12313149320269405,-0.20893289850918562,100,149.72789573447596,1,2207
45,1301,0.009697737297875247,38.27156662940979,-0.06847081998347003,-100,10,-89.01206597851103,0,1778,0.06856408241259003,-0.16133554992520693,100,119.50719564514442,1,2207
46,892,0.008727963568087723,38.255003452301025,-0.10330348402485583,-100,0.1424724435938023,-92.04340426614654,0,1780,0.10192475191878482,-0.9135782826101866,100,159.30838724906067,1,2213
47,901,0.00785516721127895,36.64499807357788,-0.11045183086797244,-100,0.16635728604732036,-99.4066477811752,0,1782,0.011543831776552074,-0.15699516960995208,10,10.389448598896866,0,2213
48,902,0.007069650490151055,42.80223536491394,-0.07184640651444076,-100,100,-93.18478924922967,1,1786,0.15252725381769325,-1.4733956210522507,100,261.12665853589084,2,2218
49,903,0.00636268544113595,41.18779397010803,-0.06799707110340672,-100,100,-88.46418950553215,1,1840,0.03144079473942951,-100,100,47.56992244075685,1,2220
50,902,0.005726416897022355,39.342119216918945,-0.10827202592988763,-100,0.11651024723503323,-97.55309536282876,0,1840,0.02130714809123682,-100,100,33.366993910876865,1,2237
51,1302,0.00515377520732012,41.036489963531494,-0.05892576024772047,-100,10,-76.60348832203661,0,1841,0.041620364317739966,-100,100,69.6724898678967,1,2237
52,1102,0.004638397686588107,41.50665903091431,0.014401749786183042,-0.2,10,15.85632651458753,0,1842,-0.04214752853977561,-100,100,-75.99199395721543,1,2241
53,901,0.0041745579179292966,43.1392138004303,-0.1010046586575564,-100,0.1028434998083192,-90.39916949851298,0,1842,0.08312064475598084,-0.7847182304039676,100,133.40863483334925,1,2241
54,901,0.003757102126136367,55.52543616294861,-0.10590910447391841,-100,0.10528112603466,-95.31819402652657,0,1842,0.2568350547455844,-0.9751996013500558,100,642.0876368639609,5,2256
55,1301,0.00338139191352273,42.350183725357056,-0.06610038862487617,-100,10,-85.93050521233903,0,1883,0.07769307232210236,-0.17969016432925278,100,185.84182899446884,1,2262
56,902,0.0030432527221704573,42.19062256813049,-0.1098131805898775,-100,0.15200659825746832,-98.83186253088975,0,1883,0.0946470615950046,-0.16056797890537267,100,124.08229775105104,1,2272
57,1302,0.0027389274499534117,53.65296697616577,-0.06174565905036209,-100,10,-80.33110242452108,0,1883,0.14809668458946298,-0.31021847384381207,100,398.52817823024486,3,2275
58,1302,0.0024650347049580707,43.18639779090881,-0.043886271136356535,-100,10,-57.09603874839985,0,1883,0.02667824904456961,-0.15868468204895736,10,34.70840200698506,0,2276
59,902,0.0022185312344622636,40.085002183914185,-0.10806496735404368,-100,0.10546253639369352,-97.25847061863931,0,1883,0.03455783014745244,-0.20916003640863745,10,31.136604962854648,0,2276
60,903,0.001996678111016037,43.483492374420166,-100,-100,-100,-100,0,1883,0.0238886415312571,-0.16392450187011143,10,21.547554661193903,0,2276
61,1159,0.0017970102999144335,44.867703437805176,0.013351473649051785,-0.7,10,15.461006485601967,0,1885,-0.06787427649897952,-100,100,-79.07353212131115,1,2281
62,1302,0.0016173092699229901,58.917492389678955,-0.061361274047904764,-100,10,-79.8310175363241,0,1885,0.07737339985947855,-100,100,177.4945792776438,2,2281
63,901,0.0014555783429306911,46.711669921875,-0.10932107741701841,-100,0.1892442730426256,-98.38896967531657,0,1907,0.02100010469731694,-100,100,32.84416374660369,1,2290
64,901,0.001310020508637622,51.53024482727051,-0.1052693664773763,-100,0.1892524717931976,-94.74242982963867,0,1909,0.10538788918986541,-0.8030374230513184,100,134.3695587170784,1,2292
65,1204,0.0011790184577738598,48.904298305511475,0.00825446325250001,-0.2,10,9.930119292757514,0,1909,-0.042441789512836274,-100,100,-59.92780679212482,1,2294
66,901,0.0010611166119964739,55.2069525718689,-100,-100,-100,-100,0,1909,0.16128876242076978,-0.8718291489130345,100,277.25538260130327,2,2294
67,901,0.0009550049507968265,47.084659576416016,-100,-100,-100,-100,0,1909,0.09517798384296322,-0.27089737876622877,100,123.4458450443233,1,2299
68,1202,0.0008595044557171439,49.46175289154053,0.008113646523100074,-1.2000000000000002,10,9.744489474243188,0,1909,-0.05004139461226413,-100,100,-70.75853198174148,1,2311
69,902,0.0007735540101454295,50.279115438461304,-0.11063072540221601,-100,0.09830970711033221,-99.5676528619944,0,1909,0.11721641208634533,-0.36159344977627594,100,142.06629144865053,1,2315
70,901,0.0006961986091308866,49.44799876213074,-0.10659159238923675,-100,0.22029332765400023,-95.93243315031307,0,1913,0.10601436813433426,-0.3995051404526053,100,162.0959688773971,1,2317
71,1301,0.0006265787482177979,49.30313777923584,-0.06847749085317084,-100,10,-89.02073810912209,0,1919,0.020506897406127662,-0.8078203473293868,10,26.658966627965963,0,2317
72,1423,0.0005639208733960181,62.039735317230225,0.01971820261841176,-0.4,10,28.039284123381524,0,1921,-0.023305281266506994,-100,100,-56.0025908834163,1,2320
73,902,0.0005075287860564164,64.36598539352417,-0.09382653625455836,-100,0.09866969208169557,-84.53770916535709,0,1921,0.08653720158423243,-100,100,146.16133347576857,2,2323
74,1303,0.00045677590745077476,61.173211336135864,-0.06257027985258991,-100,10,-81.46650436807205,0,1921,0.03204757959719831,-100,100,47.494512963047896,1,2325
75,1072,0.0004110983167056973,61.253769636154175,-0.10317776974396248,-100,0.09533074962606758,-92.85999276956623,0,1921,0.07648978144434919,-0.388597403846352,100,152.0616855113662,1,2331
76,901,0.0003699884850351276,52.31637930870056,-100,-100,-100,-100,0,1921,0.008231779072553031,-0.17117524168300235,10,7.408601165297728,0,2331
77,1302,0.00033298963653161486,58.91893815994263,-0.06507183459493814,-100,10,-84.65845680801452,0,1921,0.021000807606862893,-100,100,43.681679822274816,2,2333
78,902,0.0002996906728784534,49.67900252342224,0.006198913422372362,-0.2,100,9.843874514727311,1,1936,-0.4548219474690601,-100,0.2947167514396952,-97.78671870584792,0,2333
79,901,0.00026972160559060804,71.26158022880554,-0.1102412806200048,-100,0.19898209824080482,-99.21715255800432,0,1940,0.23682271661931845,-1.3008126787903824,100,516.0366995134949,4,2342
80,903,0.00024274944503154723,55.78614139556885,-0.04716844553447804,-100,100,-61.36614764035593,1,1940,0.07915150970800978,-0.12817057049319192,100,111.68278019800181,1,2345
81,903,0.00021847450052839252,53.71066927909851,-0.10020147254884104,-100,0.11839287921571096,-90.38172823905462,0,1940,0.020774643908269334,-100,100,33.98731743392863,1,2346
82,903,0.00019662705047555326,54.61889314651489,-0.10903522341248066,-100,0.12858186119678505,-98.24073629464507,0,1986,0.012597547869699325,-100,100,19.62697958099155,1,2346
83,1201,0.00017696434542799794,50.38531684875488,0.012287364614322695,-0.8,10,14.744837537187234,0,1986,-0.07716456244513596,-100,10,-92.59747493416316,0,2347
84,901,0.00015926791088519815,50.4241886138916,-0.1086184054464144,-100,0.10025319352947676,-97.75656490177296,0,1986,0.023655930546682368,-0.1952348699465818,10,21.29033749201413,0,2347
85,903,0.00014334111979667834,55.73949837684631,-0.07187655111185949,-100,100,-93.5113929965292,1,2001,0.017993776089134876,-100,100,27.404520983752416,1,2361
86,901,0.00012900700781701051,55.81398892402649,-0.10994897456047625,-100,0.18888793899156053,-98.95407710442863,0,2010,0.09742136557594805,-0.15079529401895275,100,150.90569527714354,1,2365
87,901,0.00011610630703530947,62.42512917518616,-0.10556767423385893,-100,0.18279983262610822,-95.01090681047305,0,2010,0.11958942189393501,-0.416552696032952,100,146.13827355438858,1,2366
88,901,0.00010449567633177853,51.06834268569946,-0.10398979466531996,-100,0.11442794779608834,-93.59081519878796,0,2010,0.015595275378174579,-0.0928423666784135,0.236124075622264,14.035747840357121,0,2366
89,901,9.404610869860067e-05,59.26637315750122,-0.09557043219094423,-100,0.18104484394109122,-86.0133889718498,0,2010,0.09312580332776008,-0.14321261327054757,100,120.5979153094493,1,2366
90,904,8.464149782874061e-05,63.54449534416199,-0.10618237199620861,-100,0.09801220981294256,-95.56413479658775,0,2010,0.03292728345482575,-1.0523650570987408,10,29.733336959707653,0,2371
91,1302,7.617734804586655e-05,64.14459443092346,-0.06660169579760826,-100,10,-86.64880623268834,0,2011,0.009551903910104097,-0.3366747503224863,10,12.42702698704543,0,2373
92,1301,6.85596132412799e-05,58.28612756729126,-0.06591360475576544,-100,10,-85.68768618249507,0,2014,0.061088295543234916,-0.1901531950604105,100,152.5374739714576,1,2382
93,901,6.170365191715192e-05,57.534727811813354,-0.1028075639068775,-100,0.10249833632948846,-92.52680751618975,0,2014,0.10257775411742476,-0.20319656682277798,100,157.96974134083413,1,2389
94,901,5.5533286725436733e-05,57.68189477920532,-0.10685925376115711,-100,0.14124995440966703,-96.1733283850414,0,2014,0.08868568073704186,-0.18780038700696844,100,117.86326969952863,1,2395
95,901,4.997995805289306e-05,52.87671136856079,-0.10380594973091133,-100,0.09658186850943468,-93.42535475782019,0,2014,0.025242946045928083,-0.1372509038427343,10,22.718651441335275,0,2397
96,1302,4.4981962247603756e-05,54.830302238464355,-0.03657468645474863,-100,10,-47.58366707762797,0,2014,0.017837518094979098,-0.3382840314283697,10,23.206611041567804,0,2397
97,1203,4.048376602284338e-05,63.92162871360779,0.0113793313574836,-0.5,10,13.677956291695287,0,2015,-0.038480902829495976,-100,100,-67.57246536859493,2,2401
98,1154,3.6435389420559045e-05,62.514795780181885,0.0035205291355150203,-0.2,10,4.059170093248818,0,2015,-0.04000373519080838,-100,100,-54.04504624278212,1,2402
99,903,3.279185047850314e-05,67.61248207092285,-0.11029752486683943,-100,0.19493563141565629,-99.48836742988917,0,2017,0.016940601500984125,-100,100,25.69889247699292,1,2411
100,901,2.9512665430652825e-05,55.249507188797,-0.10813397423237735,-100,0.10100908543031317,-97.32057680913961,0,2017,0.01716476843271274,-0.1435785778489258,10,15.448291589441467,0,2411
101,901,2.6561398887587544e-05,55.24166011810303,0.01120375560681921,-0.4,10,10.08338004613729,0,2017,-0.3870714194252807,-100,0.14570583584813268,-96.76785485632018,0,2411
102,903,2.390525899882879e-05,60.532252073287964,-0.10460209599909343,-100,0.18138720238945605,-94.14188639918409,0,2023,0.015158013583853316,-0.17713426287208422,10,13.672528252635692,0,2411
103,901,2.1514733098945913e-05,61.12606239318848,-0.09529688660227807,-100,0.06550863702794762,-85.76719794205026,0,2023,0.01106118137786333,-100,100,17.211198223955343,1,2420
104,901,1.9363259789051322e-05,55.775719165802,-0.09219879616591528,-100,0.09471517945958557,-82.97891654932376,0,2023,0.015590178374539382,-0.14541069993160827,10,14.031160537085444,0,2422
105,901,1.742693381014619e-05,59.64850401878357,-0.09377098394969302,-100,0.09654678550731305,-84.39388555472372,0,2023,0.01894247261849435,-0.17548226524778476,10,17.048225356644917,0,2422
106,901,1.5684240429131574e-05,60.341513872146606,-100,-100,-100,-100,0,2023,0.012652235858329778,-0.16346117668910654,10,11.3870122724968,0,2422
107,901,1.4115816386218418e-05,62.76744198799133,-0.10914275347677868,-100,0.10518445999781778,-98.22847812910081,0,2023,0.08608839150927285,-0.39256809211833854,100,132.40394614126163,1,2425
108,901,1.2704234747596576e-05,62.57118606567383,-0.09531176080354374,-100,0.10040017465775858,-85.78058472318936,0,2023,0.1208842004820198,-0.2932969419604775,100,164.40251265554693,1,2428
109,901,1.1433811272836918e-05,60.54293704032898,-0.056051999622589006,-100,100,-72.97970350861088,1,2023,0.023134364437724816,-0.34594300748777385,10,20.820927993952335,0,2429
110,902,1.0290430145553226e-05,60.09235143661499,-0.07917517287538252,-100,0.09350981508435524,-71.33683076071965,0,2023,0.024387988921742605,-0.18137088816660896,10,21.973578018490088,0,2429
111,901,9.261387130997904e-06,63.514230251312256,-0.10569571096814094,-100,0.20779815505736554,-95.12613987132684,0,2023,0.11838102398937811,-0.28692686141098567,100,151.52771070640398,1,2431
112,902,8.335248417898115e-06,63.46516442298889,0.00724937113608978,-0.4,10,6.531683393616892,0,2023,-0.053678726738188784,-100,100,-80.57176883402137,1,2437
113,903,7.501723576108304e-06,63.00240159034729,-0.08734471599083528,-100,0.09687609776553624,-78.78493382373343,0,2023,0.01399574820546245,-0.5908849985714701,10,12.624164881327129,0,2437
114,1302,6.751551218497473e-06,77.86566877365112,-0.05356849140716747,-100,10,-69.69260732072487,0,2023,0.02373424138678901,-100,100,48.465320911823156,2,2441
115,901,6.076396096647726e-06,60.039618253707886,-0.10683106079036228,-100,0.09792728645910481,-96.14795471132605,0,2023,0.01122122160508973,-0.16599031011109444,10,10.099099444580757,0,2441
116,903,5.468756486982954e-06,62.19066333770752,0.0057995431828380345,-100,100,8.919697415204897,1,2024,-0.5970192168438007,-100,10,-88.35884409288249,0,2442
117,901,4.9218808382846585e-06,63.35541915893555,0.003872952600044943,-1.6,0.12946783273661788,3.4856573400404485,0,2025,-0.4311132970498438,-100,10,-87.94711259816813,0,2442
118,901,4.429692754456193e-06,65.72387146949768,0.006906738523480442,-0.2,0.10549223647229677,6.216064671132398,0,2025,-1.4233858864849742,-100,10,-89.67331084855337,0,2442
119,1063,3.986723479010574e-06,73.2550835609436,-0.045302958548258714,-100,100,-77.06033249058807,1,2025,0.0322149485400324,-100,100,39.495526910079725,1,2443
120,902,3.5880511311095166e-06,60.51287341117859,-100,-100,-100,-100,0,2025,0.009512338052134897,-0.12466322071195468,10,8.570616584973543,0,2443
121,903,3.229246017998565e-06,67.860271692276,-0.10097481549946141,-100,0.1462204585402811,-90.97830876501473,0,2025,0.023213537595300184,-100,100,35.09886884409388,1,2443
122,901,2.9063214161987086e-06,80.08870601654053,-0.10688405331241807,-100,0.1743666791196401,-96.19564798117626,0,2025,0.13039100938282436,-0.30684821847171717,100,241.61454038637353,2,2447
123,902,2.615689274578838e-06,72.3309817314148,-0.06926655505119379,-100,100,-90.04652156655193,1,2026,0.10222796949322498,-0.2832281393674252,100,123.08247526984287,1,2448
124,901,2.354120347120954e-06,82.9135992527008,-0.10283079558748008,-100,0.18660051497008112,-92.54771602873207,0,2026,0.18088632062641102,-0.18994704015345443,100,242.93032860127,2,2450
125,1203,2.118708312408859e-06,63.23023986816406,0.012591980497403468,-0.2,10,15.13556055787897,0,2026,-0.07049405335596694,-100,10,-84.59286402716032,0,2450
126,903,1.906837481167973e-06,66.44749569892883,-0.10656520540377216,-100,0.10982793161194992,-96.12181527420249,0,2052,0.022521529293196643,-0.30975924262393173,10,20.31441942246337,0,2450
127,902,1.7161537330511758e-06,71.31744623184204,-0.10182311316091083,-100,0.16004035651051507,-91.64080184481975,0,2052,0.10394174514935349,-0.8714717265428189,100,160.2781710203031,1,2496
128,902,1.5445383597460583e-06,64.95194029808044,-0.10429213307515156,-100,0.09779318127906134,-93.96721190071156,0,2052,0.023863063325591568,-0.14779873662177723,10,21.500620056358002,0,2496
129,903,1.3900845237714525e-06,77.67662715911865,-0.10599013469575093,-100,0.1486867453366798,-95.39112122617584,0,2052,0.014039728623827878,-100,100,21.579062894823448,1,2503
130,902,1.2510760713943073e-06,76.72955131530762,-0.07312311710882148,-100,100,-95.20629847568557,1,2053,0.10324553290972177,-0.14627868210873807,100,126.26928674858972,1,2503
131,903,1.1259684642548765e-06,77.70605182647705,-0.09689083396256587,-100,0.09996458590132223,-87.20175056630929,0,2053,0.1067235993017256,-0.1317841433263316,100,135.4322475138898,1,2505
132,1202,1.0133716178293888e-06,73.95187497138977,0.0025121960058951003,-0.22536752942162797,10,3.0171474030800156,0,2053,-0.06717954401886526,-100,10,-80.68263236665719,0,2505
133,902,9.1203445604645e-07,77.958735704422,-0.09921615901844268,-100,0.0930181287047025,-89.2945431165984,0,2053,0.08516899192890486,-0.14093999963210857,100,123.75054527269876,1,2537
134,901,8.20831010441805e-07,86.0795533657074,-0.06949818781468357,-100,100,-90.486640534718,1,2054,0.10387477526004972,-0.18390900390155318,100,144.80143671250931,1,2539
135,1055,7.387479093976244e-07,71.81860589981079,-0.0932692854925692,-100,0.0808684540826603,-84.03562622880484,0,2054,0.011784824375229017,-0.16223540054023333,10,12.421204891491385,0,2539
136,901,6.64873118457862e-07,84.23397493362427,-0.1067753909360748,-100,0.09456526369705703,-96.09785184246732,0,2054,0.12442608980177494,-0.3069171322704669,100,162.99817764032517,1,2539
137,982,5.983858066120759e-07,98.76606750488281,-0.04750833767464085,-100,100,-80.85919072223872,1,2055,0.02904962528893666,-100,100,33.66851570987759,2,2540
138,901,5.385472259508683e-07,85.25608015060425,-0.10542809300953133,-100,0.10686313638329348,-94.8852837085782,0,2055,0.009597582363052625,-0.1535966789823413,10,8.637824126747363,0,2540
139,901,4.846925033557815e-07,91.9028422832489,-0.10983285094675661,-100,0.14614252489102997,-98.84956585208096,0,2055,0.08412710495751193,-0.3655915667306885,100,142.93195132281275,1,2540
140,1301,4.3622325302020334e-07,99.03984546661377,-0.06663195709283183,-100,10,-86.62154422068139,0,2056,0.023287576876242912,-0.16501682215806213,10,30.273849939115788,0,2544
141,902,3.92600927718183e-07,89.30986166000366,-0.07217419332229916,-100,100,-93.8986255123112,1,2057,0.007782200775260752,-0.18727638325856333,10,7.011762898509938,0,2544
142,901,3.5334083494636473e-07,104.8130373954773,-0.10419627063274942,-100,0.13862449952058697,-93.77664356947447,0,2057,0.13704241703853684,-1.2193987553963108,100,301.0821902336654,2,2544
143,901,3.180067514517283e-07,84.85200023651123,-100,-100,-100,-100,0,2057,0.01695419758518867,-0.13690788518162744,10,15.258777826669803,0,2544
144,901,2.8620607630655544e-07,83.67206978797913,-0.10685403812036985,-100,0.17968946536336095,-96.16863430833287,0,2057,0.021985477718432678,-0.15501890296730503,10,19.78692994658941,0,2545
145,901,2.575854686758999e-07,113.85471510887146,-0.07547433947075044,-100,100,-98.11664131197557,1,2058,0.23308914997691296,-0.8811773399337941,100,366.41614376370717,3,2546
146,1169,2.318269218083099e-07,80.96799921989441,0.002843235714918087,-0.4,10,3.3208993150243256,0,2058,-0.044070632122866785,-100,100,-57.15960986335822,1,2548
147,902,2.086442296274789e-07,77.99676752090454,-0.06546873744415295,-100,100,-85.10935867739883,1,2058,0.015121623094654302,-0.10481212301093445,10,13.624582408283526,0,2548
148,901,1.87779806664731e-07,79.25670433044434,-0.10969889235394834,-100,0.1418148047946617,-98.7290031185535,0,2058,0.09928997924875502,-0.8111808374595688,100,127.09117343840641,1,2549
149,1301,1.6900182599825792e-07,74.02039051055908,-0.07509111012672176,-100,10,-97.61844316473828,0,2061,0.013897254977647449,-0.1207449633248141,10,18.066431470941684,0,2550
150,901,1.5210164339843212e-07,71.86751294136047,-0.10492590072114603,-100,0.15331573245575347,-94.43331064903143,0,2061,0.025028529461116108,-0.14895513527199578,10,22.5256765150045,0,2550
151,901,1.3689147905858892e-07,78.84332346916199,0.000728541102204492,-0.6,0.10650861294831548,0.6556869919840428,0,2061,-0.10985723690778085,-100,0.6319213000726829,-98.87151321700276,0,2550
152,901,1.2320233115273002e-07,72.9814202785492,-0.09164328815231276,-100,0.09864013938521449,-82.47895933708149,0,2061,0.007595749842143158,-0.18627690118571882,10,6.836174857928842,0,2551
153,901,1.1088209803745703e-07,81.93775081634521,-0.10988436601242878,-100,0.1813285578550221,-98.8959294111859,0,2061,0.09125076040229393,-0.5495587397282516,100,144.358702956429,1,2558
154,903,9.979388823371132e-08,89.57486939430237,-0.10993124859524944,-100,0.17285070252477763,-99.04805498431975,0,2061,0.025099886409422078,-100,100,40.05941870943764,1,2565
155,901,8.98144994103402e-08,73.19280052185059,-0.1027103817575041,-100,0.09473596014859859,-92.43934358175369,0,2061,0.02523642670422395,-0.18676736029359842,10,22.712784033801555,0,2565
156,901,8.083304946930617e-08,76.07307863235474,-0.10469223872297748,-100,0.11008254935153117,-94.22301485067973,0,2061,0.029630004871045244,-0.14599119910288305,10,26.66700438394072,0,2568
157,901,7.274974452237555e-08,77.09759378433228,0.0038589531967124896,-0.2,0.116553644841208,3.473057877041241,0,2061,-0.10362396994847806,-100,0.22399025831003283,-93.26157295363025,0,2585
158,901,6.5474770070138e-08,82.86787557601929,-0.09682793761513234,-100,0.09707402266167642,-87.1451438536191,0,2061,0.12323178135017288,-0.8175214365728855,100,161.6800971314268,1,2585
159,1014,5.8927293063124204e-08,90.20944666862488,-0.05002353244400386,-100,100,-85.09002868725057,1,2064,0.020004342248944994,-0.1529946033018299,10,20.264398698181278,0,2585
160,901,5.303456375681178e-08,76.24977493286133,-100,-100,-100,-100,0,2064,0.031067096342454612,-0.16647667552514878,10,27.96038670820915,0,2587
