episode,epsilon,time,car_avg,car_min,car_max,her_avg,her_min,her_max
1,0,30.878279447555542,-0.08656670273612614,-100,10,-0.052162080247900575,-100,10
2,1,38.61529326438904,-0.0851452029800821,-100,10,-0.04310028616388827,-100,10
1,0,21.48337960243225,-0.05639097744360902,-100,100,-0.2097143355530642,-100,10
2,1,26.717437028884888,-0.08496923527688251,-100,100,-0.0867520566814583,-100,10
3,0.99,31.107455492019653,-0.09994830260210236,-100,10,0.0301377940840528,-100,100
4,0.9801,36.03693699836731,-0.07555982964692952,-100,100,-0.06782020962220026,-100,100
5,0.9702989999999999,41.422728538513184,-0.08606116489933917,-100,10,0.004696423291962392,-100,10
6,0.96059601,44.98483324050903,-0.029808872523233387,-100,100,-0.23600555229855905,-100,10
7,0.9509900498999999,49.91373252868652,-0.0943089430894309,-100,100,-0.015740562748509976,-100,10
8,0.9414801494009999,54.85173416137695,-0.08441274923591909,-100,100,-0.12938730485333338,-100,10
9,0.9320653479069899,57.78174448013306,0.025078369905956112,-100,100,-0.43291464787244344,-100,10
10,0.92274469442792,62.791743993759155,-0.02204377263423083,-100,10,-0.1282137606208941,-100,10
11,0.9135172474836407,69.80974340438843,-0.09457035708462416,-100,100,0.006454395072023748,-100,10
12,0.9043820750088043,76.930734872818,-0.08469449485783424,-100,10,-0.022318501644163286,-100,100
13,0.8953382542587163,82.74474334716797,-0.10334559467507444,-100,100,0.009681149505380961,-100,10
14,0.8863848717161291,88.82015347480774,-0.0967054581216194,-100,100,-0.09461858438931778,-100,10
15,0.8775210229989678,96.57784366607666,-0.08685052567423435,-100,100,-0.02958717336211857,-100,10
16,0.8687458127689781,104.41266083717346,-0.09435496990401822,-100,100,-0.006443932552676359,-100,10
17,0.8600583546412883,111.44582223892212,-0.09206913261185593,-100,10,-0.03128481930458584,-100,100
18,0.8514577710948754,118.61104726791382,-0.09599739668076798,-100,100,-0.01784687670357481,-100,10
19,0.8429431933839266,129.49845671653748,-0.0935483870967742,-100,100,0.014807312153818706,-100,100
20,0.8345137614500874,139.40422654151917,-0.08501594048884166,-100,10,0.060849522233580346,-100,100
21,0.8261686238355865,148.5113365650177,-0.10255518859725361,-100,100,0.027397519784635734,-100,100
22,0.8179069375972307,156.89766764640808,-0.08686376104846083,-100,100,-0.006641406207743867,-100,100
23,0.8097278682212583,168.27234506607056,-0.08679762448606669,-100,100,0.0026144042444261923,-100,100
24,0.8016305895390458,175.3093454837799,-0.04110022130888397,-100,100,-0.1373812441223427,-100,10
25,0.7936142836436553,184.04735732078552,-0.088970701027765,-100,100,-0.052621433467526436,-100,10
26,0.7856781408072188,190.33147072792053,-0.013717421124828532,-100,100,-0.16521729206824926,-100,10
27,0.7778213593991465,198.81529331207275,-0.08898435102792268,-100,100,-0.08501277189061167,-100,10
28,0.7700431458051551,209.10954475402832,-0.09936611272914168,-100,10,0.08794879510625281,-100,100
29,0.7623427143471035,219.5558726787567,-0.08690349138588199,-100,100,-0.05373826455207825,-100,10
30,0.7547192872036325,229.7710404396057,-0.08479709267110842,-100,10,-0.04384231232059721,-100,10
31,0.7471720943315961,241.07129216194153,-0.07861635220125786,-100,10,-0.019495981031876844,-100,100
32,0.7397003733882802,252.04529213905334,-0.0912291933418694,-100,10,-0.015681677981479188,-100,100
33,0.7323033696543974,265.0052921772003,-0.0784145993726832,-100,10,0.014430303142469392,-100,100
34,0.7249803359578534,276.5748119354248,-0.08631132646880678,-100,100,0.01110884568092712,-100,100
35,0.7177305325982748,287.73783111572266,-0.08424853317285994,-100,10,-0.03659917132398305,-100,100
36,0.7105532272722921,298.25379729270935,-0.07867257903018166,-100,10,-0.081814599526679,-100,10
37,0.7034476949995692,310.28088092803955,-0.10182947877114257,-100,100,0.025600292757268547,-100,100
38,0.6964132180495735,322.60158681869507,-0.07860511647849078,-100,10,0.04728005080516406,-100,100
39,0.6894490858690777,335.2273802757263,-0.08443908323281062,-100,10,0.06093309425075144,-100,100
40,0.682554595010387,339.2171096801758,0.056703118671526935,-100,100,-0.38851282248892205,-100,10
41,0.6757290490602831,351.4671814441681,-0.07977207977207977,-100,100,-0.08691204357910609,-100,10
42,0.6689717585696803,364.00467252731323,-0.06569343065693431,-100,100,-0.07547464394558584,-100,100
43,0.6622820409839835,375.04537653923035,-0.06438396254023998,-100,10,-0.10704125095041347,-100,10
44,0.6556592205741436,385.28599429130554,-0.08884803921568628,-100,100,-0.077415913707949,-100,100
45,0.6491026283684022,401.4792857170105,-0.07781569965870307,-100,100,0.02421802101136633,-100,100
