episode,epsilon,time,car_avg,car_min,car_max,her_avg,her_min,her_max
1,0,45.13089394569397,-0.08072617998960058,-100,100,-0.12615155796591618,-100,10
1,0,46.60147190093994,0.004228348106532675,0,0.13422312288694083,0.013547943112697724,0,0.10056470842045795
2,1,55.276469230651855,0.023849579226946253,0,100,0.056748830980251595,0,10
3,0.9,63.606218338012695,0.030335969985647544,0,100,0.03479610073285285,0,10
4,0.81,75.63288187980652,0.009811041183207397,0,10,0.10384545053105933,0,100
5,0.7290000000000001,88.64091897010803,0.026828282373813704,0,100,0.06393196175344372,0.0,10
6,0.6561000000000001,108.17329025268555,0.038169590406135975,0.0,100,0.06654246211662808,0,10
7,0.5904900000000002,138.5207028388977,0.010425397872066033,0,10,0.23952216560585896,0,100
8,0.5314410000000002,161.89777612686157,0.0365959293042543,0,100,0.0983056261087127,0,100
9,0.47829690000000014,193.87929916381836,0.05136846549280397,0,100,0.2961900625938597,0,100
10,0.43046721000000016,245.43449544906616,0.03818010290273613,0.0,100,0.24670635891861464,0,100
11,0.38742048900000015,280.212687253952,0.024491976337447464,0,100,0.13775288517786724,0,100
12,0.34867844010000015,346.17868185043335,0.012215383839495669,0,10,0.27070962810584953,0,100
13,0.31381059609000017,450.9231810569763,0.02774886523934934,0,100,0.24494817630436813,0,100
14,0.28242953648100017,502.6132755279541,0.028351043988425802,0,100,0.18601308553288093,0,100
15,0.25418658283290013,535.3276648521423,0.0445217141634947,0,100,0.055444644818107285,0,10
16,0.22876792454961012,573.8673849105835,0.047619054054629836,0,100,0.22550237501389742,0,100
17,0.2058911320946491,632.7121479511261,0.013694635989901048,0,10,0.2717841396836696,0,100
18,0.1853020188851842,678.1026337146759,0.023274127670301868,0,100,0.06739457253699131,0,10
19,0.16677181699666577,718.3126931190491,0.006302025895429403,0,10,0.05934791157139213,0,10
20,0.1500946352969992,745.2111992835999,0.03207646674332853,0,100,0.16785754316259616,0,100
21,0.13508517176729928,801.827066898346,0.0463433707146091,0,100,0.1566963752942634,0,100
22,0.12157665459056936,842.8111708164215,0.010285096906155271,0,10,0.20366278065022878,0,100
23,0.10941898913151243,884.92746758461,0.034595989375862855,0,100,0.07087477331218058,0,10
24,0.0984770902183612,934.946103811264,0.007917408095466443,0,10,0.1064406445505106,0,100
25,0.08862938119652508,986.4113192558289,0.013901733110648452,0,10,0.17229957124153134,0,100
26,0.07976644307687257,1043.3103485107422,0.013184779356157897,0.0,10,0.2058181124464867,0,100
27,0.07178979876918531,1079.8013491630554,0.015080637050946229,0,10,0.06088734390612494,0,10
28,0.06461081889226679,1135.755874633789,0.022837153682527554,0,100,0.14216972009793855,0,100
29,0.05814973700304011,1188.2900671958923,0.02171980247747666,0,100,0.07781973762542967,0,100
30,0.0523347633027361,1233.3450825214386,0.03505572522963069,0,100,0.10234454974022944,0,100
31,0.04710128697246249,1336.1303930282593,0.0362918239539291,0,100,0.2043647725613487,0,100
32,0.042391158275216244,1381.3533902168274,0.03470821814755883,0,100,0.06472445929133167,0,10
33,0.03815204244769462,1429.645459651947,0.047122127282698184,0,100,0.11318934951854644,0,100
34,0.03433683820292516,1483.7403235435486,0.010317754072626275,0,10,0.10114543245857868,0,100
35,0.030903154382632643,1543.617508172989,0.02291624579787437,0,100,0.25990267356909114,0,100
36,0.02781283894436938,1713.04021692276,0.02776176123103462,0,100,0.22916732160120548,0.0,100
37,0.025031555049932444,1947.8286707401276,0.04327982669944893,0,100,0.22954953916746748,0,100
38,0.0225283995449392,1998.7033913135529,0.03565835810204239,0,100,0.229323281807451,0,100
39,0.020275559590445278,2046.6040868759155,0.023999875710900374,0,100,0.26940571639403904,0,100
40,0.01824800363140075,2071.736415863037,0.08146308285694052,0,100,0.018174536202772016,0,10
41,0.016423203268260675,2127.7995274066925,0.009164477920341857,0,10,0.162077089614841,0,100
42,0.014780882941434608,2175.922486782074,0.047000581892197586,0,100,0.0479456590124744,0,10
43,0.013302794647291147,2217.1142230033875,0.03542484337683694,0,100,0.0631734371522968,0,10
44,0.011972515182562033,2260.6963119506836,0.024057355692794793,0,100,0.04640385693479496,0,10
45,0.01077526366430583,2321.409062385559,0.009426229247463882,0,10,0.11165599193699004,0,100
46,1,2326.422610759735,0.011178073167496817,0,10,0.08064188171588228,0,100
47,0.9,2337.050530910492,0.011345785054732827,0,10,0.15114120476722329,0,100
48,0.81,2348.372392654419,0.03155488627015001,0,100,0.057369779716042485,0,10
49,0.7290000000000001,2369.865711450577,0.010020000579281553,0,10,0.08365988502963528,0,100
50,0.6561000000000001,2387.3571355342865,0.05268682279411158,0,100,0.24915116845047094,0,100
51,0.5904900000000002,2412.660588502884,0.012079266264369807,0,10,0.22368238861215398,0,100
52,0.5314410000000002,2445.4461250305176,0.03839872394246322,0,100,0.22205693751970212,0,100
53,0.47829690000000014,2474.598018169403,0.024137433749673066,0,100,0.24584402995518395,0,100
54,0.43046721000000016,2507.8041853904724,0.037058906520143264,0,100,0.22324784523640065,0,100
55,0.38742048900000015,2538.7719855308533,0.008101844188770775,0,10,0.09415726874723297,0,100
56,0.34867844010000015,2574.160569667816,0.023552165695336875,0,100,0.07443939148881967,0,100
57,0.31381059609000017,2606.9025859832764,0.010492063247735724,0,10,0.04158243196412642,0,10
58,0.28242953648100017,2637.0342679023743,0.010168175600154136,0,10,0.04054732194076792,0.0,10
59,0.25418658283290013,2670.7980189323425,0.0038764944855867955,0,0.35444236318843836,0.043283759684079694,0,10
60,0.22876792454961012,2710.579071044922,0.02418259843902528,0,100,0.04443009151988397,0,10
61,0.2058911320946491,2749.858865261078,0.0060931187142929544,0,10,0.14713910487902976,0,100
62,0.1853020188851842,2812.3109703063965,0.022072294796580016,0,100,0.21441580558362122,0,100
